,name,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,gameweek,season,data_retrieved_datetime
154,Nayef Aguerd,True,True,,,210494.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,2.4,1.0,Nayef,1.0,607.0,False,,,45.0,210494.jpg,1.0,False,Aguerd,0.1,False,,a,19.0,21.0,1.0,177.0,177.0,319.0,319.0,0.2,0.2,N.Aguerd,145.0,2022-06-21,1996-03-30,False,p210494,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,3.0,0.0,1.6,1.0,4.0,0.0,1.0,1.0,0.0,0.02,0.02,0.7,80.0,33.0,88.0,28.0,280.0,138.0,116.0,42.0,,,,,,,0.0,0.0,0.02,0.02,0.7,3.0,402.0,94.0,123.0,39.0,123.0,39.0,456.0,177.0,1.0,0.0,1.0,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
155,Jean-Clair Todibo,True,True,,,462116.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,2.4,1.0,Jean-Clair,1.0,609.0,False,,,45.0,462116.jpg,1.0,False,Todibo,0.1,False,,a,19.0,21.0,1.0,196.0,196.0,374.0,374.0,0.2,0.2,Todibo,73.0,2025-07-01,1999-12-30,False,p462116,81.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.8,3.1,0.0,2.1,5.0,2.0,2.0,7.0,1.0,0.0,0.01,0.01,0.66,59.0,20.0,86.0,27.0,324.0,161.0,96.0,31.0,,,,,,,0.0,0.0,0.01,0.01,0.73,2.22,451.0,122.0,127.0,42.0,127.0,42.0,445.0,170.0,1.11,0.0,7.78,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
156,Aaron Wan-Bissaka,True,True,,,214590.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,2.4,1.0,Aaron,1.0,610.0,False,,,45.0,214590.jpg,1.0,False,Wan-Bissaka,25.1,False,,a,19.0,21.0,1.0,8939.0,8939.0,39308.0,39308.0,0.2,0.2,Wan-Bissaka,50.0,2024-08-13,1997-11-26,False,p214590,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.8,24.7,8.0,5.1,2.0,7.0,1.0,3.0,1.0,0.0,0.07,0.07,0.7,58.0,19.0,22.0,5.0,52.0,8.0,33.0,4.0,,,,,,,0.0,0.0,0.07,0.07,0.7,3.0,404.0,96.0,124.0,40.0,124.0,40.0,12.0,3.0,1.0,0.0,3.0,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
157,Lucas Tolentino Coelho de Lima,True,True,,,224024.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,2.6,2.0,Lucas,2.0,612.0,False,,,60.0,224024.jpg,2.0,False,Tolentino Coelho de Lima,1.1,False,,a,19.0,21.0,2.0,1221.0,1221.0,6770.0,6770.0,0.3,0.3,L.Paquetá,30.0,2022-08-29,1997-08-27,False,p224024,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.8,12.2,4.0,2.3,0.0,4.0,1.0,5.0,1.0,0.0,0.08,0.08,0.7,114.0,46.0,52.0,34.0,80.0,45.0,92.0,46.0,,,1.0,,1.0,,0.0,0.0,0.08,0.08,0.7,3.0,98.0,69.0,104.0,59.0,104.0,59.0,169.0,59.0,1.0,0.0,5.0,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
158,Tomáš Souček,True,True,,,215439.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,2.6,1.0,Tomáš,1.0,613.0,False,,,60.0,215439.jpg,1.0,False,Souček,0.9,False,,a,19.0,21.0,1.0,196.0,196.0,4778.0,4778.0,0.2,0.2,Souček,57.0,2020-07-28,1995-02-27,False,p215439,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,1.3,19.0,2.5,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.08,127.0,54.0,113.0,67.0,31.0,19.0,86.0,42.0,,,,,,,0.33,0.0,0.0,0.33,0.38,9.47,96.0,68.0,162.0,85.0,162.0,85.0,185.0,63.0,0.0,0.0,4.74,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
159,James Ward-Prowse,True,True,,,101178.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6,2.6,2.0,James,2.0,614.0,False,,,60.0,101178.jpg,2.0,False,Ward-Prowse,0.4,False,,a,19.0,21.0,2.0,408.0,408.0,1528.0,1528.0,0.3,0.3,Ward-Prowse,241.0,2023-08-14,1994-11-01,False,p101178,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.8,15.2,2.0,2.4,1.0,2.0,1.0,4.0,1.0,0.0,0.02,0.02,0.62,113.0,45.0,37.0,24.0,106.0,61.0,88.0,43.0,2.0,,2.0,,3.0,,0.0,0.0,0.03,0.03,0.8,1.29,83.0,57.0,102.0,57.0,102.0,57.0,268.0,85.0,1.29,0.0,5.14,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
160,Guido Rodríguez,True,True,,,197024.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,Guido,2.0,618.0,False,,,50.0,197024.jpg,2.0,False,Rodríguez,0.1,False,,a,19.0,21.0,2.0,62.0,62.0,145.0,145.0,0.4,0.4,G.Rodriguez,10.0,2024-08-06,1994-04-12,False,p197024,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.2,2.3,2.0,0.7,0.0,4.0,0.0,4.0,1.0,0.02,0.03,0.05,0.62,146.0,66.0,96.0,59.0,97.0,53.0,148.0,69.0,,,,,,,0.03,0.0,0.04,0.07,0.8,1.29,247.0,155.0,90.0,47.0,90.0,47.0,556.0,213.0,1.29,0.0,5.14,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
161,Andy Irving,True,True,,,229384.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.5,1.0,Andy,1.0,621.0,False,,,45.0,229384.jpg,1.0,False,Irving,0.3,False,,a,19.0,21.0,1.0,503.0,503.0,677.0,677.0,0.2,0.2,Irving,243.0,2023-08-31,2000-05-13,False,p229384,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.4,14.8,0.0,1.9,0.0,1.0,1.0,2.0,0.0,0.0,0.06,0.06,0.04,125.0,52.0,39.0,26.0,290.0,71.0,105.0,51.0,,,,,,,0.0,0.0,0.68,0.68,0.45,11.25,415.0,232.0,125.0,64.0,125.0,64.0,321.0,107.0,0.0,0.0,22.5,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
162,Jarrod Bowen,True,True,,,178186.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,Jarrod,2.0,624.0,False,,,80.0,178186.jpg,2.0,False,Bowen,16.8,False,,a,19.0,21.0,2.0,7451.0,7451.0,63957.0,63957.0,0.2,0.2,Bowen,241.0,2020-01-31,1996-12-20,False,p178186,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.6,4.3,34.0,4.9,0.0,6.0,2.0,8.0,1.0,0.19,0.05,0.24,0.7,90.0,8.0,78.0,6.0,10.0,6.0,38.0,10.0,,,4.0,,2.0,,0.19,0.0,0.05,0.24,0.7,3.0,13.0,6.0,110.0,11.0,110.0,11.0,28.0,7.0,1.0,0.0,8.0,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
163,Niclas Füllkrug,True,True,,,91889.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,2.5,2.0,Niclas,2.0,625.0,False,,,60.0,91889.jpg,2.0,False,Füllkrug,3.7,False,,a,19.0,21.0,2.0,3466.0,3466.0,13122.0,13122.0,0.3,0.3,Füllkrug,80.0,2024-08-05,1993-02-09,False,p91889,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8,14.5,34.0,4.9,0.0,0.0,0.0,0.0,1.0,0.13,0.08,0.21,0.7,155.0,13.0,42.0,3.0,9.0,5.0,37.0,9.0,,,,,,,0.13,0.0,0.08,0.21,0.7,3.0,81.0,25.0,101.0,8.0,101.0,8.0,84.0,17.0,1.0,0.0,0.0,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
164,Callum Wilson,True,True,,,75115.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,2.5,1.0,Callum,1.0,671.0,False,,,60.0,75115.jpg,1.0,False,Wilson,0.5,False,,a,19.0,21.0,1.0,649.0,649.0,1875.0,1875.0,0.2,0.2,Wilson,241.0,2025-08-02,1992-02-27,False,p75115,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.5,0.0,1.0,0.0,1.0,0.0,0.02,0.0,0.02,0.08,617.0,54.0,623.0,56.0,55.0,14.0,160.0,17.0,,,,,,,0.09,0.0,0.0,0.09,0.38,9.47,79.0,24.0,159.0,16.0,159.0,16.0,246.0,41.0,0.0,0.0,4.74,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
165,Mads Hermansen,True,True,,,467189.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.8,1.0,Mads,1.0,679.0,False,,,45.0,467189.jpg,1.0,False,Hermansen,0.3,False,,a,19.0,21.0,1.0,728.0,728.0,591.0,591.0,0.2,0.2,Hermansen,58.0,2025-08-09,2000-07-11,False,p467189,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,21.0,0.0,0.0,2.1,2.0,6.0,0.0,0.0,1.0,0.0,0.01,0.01,0.7,46.0,8.0,353.0,61.0,327.0,61.0,97.0,8.0,,,,,,,0.0,2.0,0.01,0.01,0.7,3.0,455.0,31.0,128.0,10.0,128.0,10.0,288.0,41.0,1.0,0.0,0.0,West Ham,1.0,25-26,2025-08-17 10:49:52.276645
166,José Malheiro de Sá,True,True,,,149065.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,1.8,0.0,José,0.0,628.0,False,,,45.0,149065.jpg,0.0,False,Malheiro de Sá,2.1,False,,a,20.0,39.0,0.0,1747.0,1747.0,2188.0,2188.0,0.0,0.0,José Sá,173.0,2021-07-15,1993-01-17,False,p149065,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,3.6,0.0,0.0,0.4,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.44,129.0,12.0,299.0,53.0,262.0,53.0,162.0,12.0,,,,,,,0.0,0.0,0.0,0.0,2.44,4.0,381.0,23.0,306.0,62.0,306.0,62.0,122.0,17.0,1.0,0.0,0.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
167,Emmanuel Agbadou,True,True,,,516939.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.4,0.0,Emmanuel,0.0,631.0,False,,,45.0,516939.jpg,0.0,False,Agbadou,0.4,False,,a,20.0,39.0,0.0,440.0,440.0,384.0,384.0,0.0,0.0,Agbadou,54.0,2025-01-09,1997-06-17,False,p516939,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,11.8,0.3,1.0,1.3,5.0,2.0,2.0,7.0,1.0,0.02,0.01,0.03,2.44,85.0,36.0,149.0,58.0,113.0,33.0,130.0,46.0,,,5.0,,,,0.02,0.0,0.01,0.03,2.44,4.0,493.0,137.0,391.0,173.0,391.0,173.0,257.0,96.0,1.0,0.0,7.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
168,Matt Doherty,True,True,,,87835.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.4,-1.0,Matt,-1.0,632.0,False,,,45.0,87835.jpg,-1.0,False,Doherty,0.2,False,,a,20.0,39.0,-1.0,212.0,212.0,283.0,283.0,-0.2,-0.2,Doherty,104.0,2023-07-20,1992-01-16,False,p87835,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,9.8,5.9,0.0,1.6,2.0,6.0,3.0,5.0,1.0,0.0,0.01,0.01,2.44,95.0,41.0,71.0,20.0,247.0,114.0,115.0,41.0,,,,,,,0.0,0.0,0.01,0.01,2.44,4.0,366.0,67.0,689.0,228.0,689.0,228.0,371.0,136.0,1.0,0.0,5.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
169,Hugo Bueno López,True,True,,,490721.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.4,1.0,Hugo,1.0,633.0,False,,,45.0,490721.jpg,1.0,False,Bueno López,0.1,False,,a,20.0,39.0,1.0,50.0,50.0,154.0,154.0,0.2,0.2,H.Bueno,200.0,2021-01-29,2002-09-18,False,p490721,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.4,11.1,6.0,2.1,1.0,2.0,0.0,1.0,0.0,0.0,0.01,0.01,0.24,133.0,54.0,60.0,17.0,62.0,12.0,98.0,32.0,,,,,,,0.0,0.0,0.05,0.05,1.2,5.0,467.0,129.0,130.0,44.0,130.0,44.0,511.0,194.0,0.0,0.0,5.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
170,Rodrigo Martins Gomes,True,True,,,483081.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.4,1.0,Rodrigo,1.0,635.0,False,,,45.0,483081.jpg,1.0,False,Martins Gomes,0.1,False,,a,20.0,39.0,1.0,116.0,116.0,157.0,157.0,0.2,0.2,R.Gomes,173.0,2024-07-01,2003-07-07,False,p483081,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.2,1.0,4.0,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24,145.0,58.0,126.0,46.0,74.0,17.0,147.0,55.0,,,,,,,0.0,0.0,0.0,0.0,1.27,5.29,459.0,125.0,129.0,43.0,129.0,43.0,514.0,195.0,0.0,0.0,5.29,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
171,Toti Gomes,True,True,,,510362.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.4,0.0,Toti,0.0,637.0,False,,,45.0,510362.jpg,0.0,False,Gomes,0.2,False,,a,20.0,39.0,0.0,175.0,175.0,300.0,300.0,0.0,0.0,Toti,173.0,2022-01-14,1999-01-16,False,p510362,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,10.8,0.0,2.6,2.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,2.44,69.0,27.0,63.0,18.0,357.0,169.0,82.0,25.0,,,,,,,0.0,0.0,0.0,0.0,2.44,4.0,490.0,136.0,388.0,172.0,388.0,172.0,396.0,149.0,1.0,0.0,4.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
172,Ki-Jana Hoever,True,True,,,441271.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,Ki-Jana,1.0,638.0,False,,,40.0,441271.jpg,1.0,False,Hoever,2.4,False,,a,20.0,39.0,1.0,3902.0,3902.0,1871.0,1871.0,0.2,0.2,Hoever,152.0,2020-09-19,2002-01-18,False,p441271,72.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.6,19.8,0.0,3.9,6.0,3.0,2.0,8.0,1.0,0.0,0.14,0.14,2.2,49.0,13.0,29.0,7.0,166.0,61.0,55.0,14.0,,,,,,,0.0,0.0,0.18,0.18,2.75,3.75,611.0,173.0,113.0,29.0,113.0,29.0,109.0,38.0,1.25,0.0,10.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
173,Hwang Hee-chan,True,True,,,184754.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,1.6,1.0,Hwang,1.0,642.0,False,,,60.0,184754.jpg,1.0,False,Hee-chan,0.2,False,,a,20.0,39.0,1.0,351.0,351.0,703.0,703.0,0.2,0.2,Hee Chan,114.0,2022-07-01,1996-01-26,False,p184754,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.3,0.0,1.3,0.0,0.0,1.0,1.0,0.0,0.0,0.02,0.02,0.18,141.0,64.0,67.0,43.0,625.0,264.0,133.0,64.0,,,,,1.0,,0.0,0.0,0.22,0.22,2.02,0.0,90.0,62.0,160.0,83.0,160.0,83.0,406.0,131.0,0.0,0.0,11.25,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
174,André Trindade da Costa Neto,True,True,,,509291.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,4.0,André,4.0,643.0,False,,,55.0,509291.jpg,4.0,False,Trindade da Costa Neto,0.1,False,,a,20.0,39.0,4.0,188.0,188.0,220.0,220.0,0.7,0.7,André,30.0,2024-08-30,2001-07-16,False,p509291,71.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,1.4,0.0,1.6,3.0,7.0,4.0,14.0,1.0,0.0,0.01,0.01,2.2,67.0,27.0,111.0,66.0,610.0,253.0,119.0,57.0,,,,,,,0.0,0.0,0.01,0.01,2.79,3.8,197.0,125.0,55.0,25.0,55.0,25.0,525.0,189.0,1.27,0.0,17.75,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
175,Jean-Ricner Bellegarde,True,True,,,231057.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,2.0,Jean-Ricner,2.0,644.0,False,,,55.0,231057.jpg,2.0,False,Bellegarde,0.1,False,,a,20.0,39.0,2.0,113.0,113.0,279.0,279.0,0.4,0.4,Bellegarde,73.0,2023-09-01,1998-06-27,False,p231057,72.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6,13.5,1.0,1.8,0.0,0.0,2.0,2.0,1.0,0.02,0.03,0.05,2.2,131.0,57.0,47.0,31.0,115.0,65.0,108.0,53.0,4.0,,4.0,,,,0.02,0.0,0.04,0.06,2.75,3.75,158.0,103.0,97.0,53.0,97.0,53.0,500.0,177.0,1.25,0.0,2.5,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
176,Fer López González,True,True,,,643135.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,1.0,Fer,1.0,645.0,False,,,55.0,643135.jpg,1.0,False,López González,0.0,False,,a,20.0,39.0,1.0,34.0,34.0,183.0,183.0,0.2,0.2,Fer López,200.0,2025-06-20,2004-05-24,False,p643135,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.4,0.6,19.0,2.3,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.24,134.0,58.0,142.0,79.0,30.0,18.0,91.0,45.0,,,,,,,0.4,0.0,0.1,0.5,1.2,5.0,213.0,136.0,158.0,82.0,158.0,82.0,576.0,224.0,0.0,0.0,0.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
177,João Victor Gomes da Silva,True,True,,,448089.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,2.0,João Victor,2.0,646.0,False,,,55.0,448089.jpg,2.0,False,Gomes da Silva,0.1,False,,a,20.0,39.0,2.0,178.0,178.0,329.0,329.0,0.4,0.4,Gomes,30.0,2023-01-30,2001-02-12,False,p448089,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.6,13.8,4.0,3.7,3.0,2.0,4.0,9.0,1.0,0.0,0.04,0.04,2.44,51.0,23.0,46.0,30.0,78.0,43.0,60.0,31.0,,,,,,,0.0,0.0,0.04,0.04,2.44,4.0,179.0,115.0,100.0,56.0,100.0,56.0,466.0,152.0,1.0,0.0,9.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
178,Marshall Munetsi,True,True,,,433312.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,2.0,Marshall,2.0,648.0,False,,,55.0,433312.jpg,2.0,False,Munetsi,0.0,False,,a,20.0,39.0,2.0,274.0,274.0,149.0,149.0,0.4,0.4,Munetsi,239.0,2025-02-03,1996-06-22,False,p433312,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.4,6.5,7.0,2.1,0.0,4.0,2.0,6.0,1.0,0.05,0.02,0.07,2.44,107.0,41.0,69.0,45.0,58.0,34.0,99.0,48.0,,,,,,,0.05,0.0,0.02,0.07,2.44,4.0,169.0,110.0,98.0,54.0,98.0,54.0,577.0,225.0,1.0,0.0,6.0,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
179,Jørgen Strand Larsen,True,True,,,247412.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,1.7,2.0,Jørgen,2.0,654.0,False,,,65.0,247412.jpg,2.0,False,Strand Larsen,4.9,False,,a,20.0,39.0,2.0,5640.0,5640.0,8058.0,8058.0,0.3,0.3,Strand Larsen,161.0,2025-07-01,2000-02-06,False,p247412,81.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,2.4,45.0,5.8,3.0,1.0,1.0,5.0,1.0,0.31,0.01,0.32,2.25,88.0,7.0,94.0,8.0,6.0,3.0,27.0,6.0,,,,,,,0.34,0.0,0.01,0.35,2.5,4.44,60.0,19.0,107.0,10.0,107.0,10.0,72.0,13.0,1.11,0.0,5.56,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
180,Jhon Arias,True,True,,,230376.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,1.0,Jhon,1.0,663.0,False,,,55.0,230376.jpg,1.0,False,Arias,0.7,False,,a,20.0,39.0,1.0,593.0,593.0,4174.0,4174.0,0.2,0.2,J.Arias,48.0,2025-07-24,1997-09-21,False,p230376,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,12.1,2.0,1.5,0.0,2.0,0.0,2.0,0.0,0.0,0.02,0.02,0.24,154.0,71.0,54.0,35.0,105.0,60.0,123.0,59.0,,,,,,,0.0,0.0,0.11,0.11,1.27,5.29,157.0,102.0,151.0,79.0,151.0,79.0,220.0,71.0,0.0,0.0,10.59,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
181,David Møller Wolfe,True,True,,,497949.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,1.4,1.0,David,1.0,682.0,False,,,45.0,497949.jpg,1.0,False,Møller Wolfe,0.1,False,,a,20.0,39.0,1.0,255.0,255.0,118.0,118.0,0.2,0.2,Møller Wolfe,161.0,2025-08-02,2002-04-23,False,p497949,71.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,7.2,0.8,2.0,1.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.2,108.0,47.0,132.0,52.0,94.0,27.0,138.0,49.0,,,,,,,0.0,0.0,0.0,0.0,2.79,3.8,480.0,133.0,131.0,45.0,131.0,45.0,509.0,193.0,1.27,0.0,5.07,Wolves,1.0,25-26,2025-08-17 10:49:52.276645
182,David Raya Martín,True,True,,,154561.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.5,10.0,David,10.0,1.0,True,,,55.0,154561.jpg,10.0,False,Raya Martín,19.0,False,,a,1.0,3.0,10.0,147424.0,147424.0,31666.0,31666.0,1.8,1.8,Raya,200.0,2024-07-04,1995-09-15,False,p154561,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,38.0,49.2,0.0,0.0,4.9,1.0,13.0,0.0,0.0,1.0,0.00,0.00,0.00,1.52,9.0,1.0,626.0,81.0,610.0,81.0,60.0,1.0,,,,,,,0.0,7.0,0.0,0.0,1.52,0.0,132.0,4.0,9.0,1.0,9.0,1.0,25.0,4.0,1.0,1.0,0.0,Arsenal,1.0,25-26,2025-08-19 17:40:08.025146
183,Gabriel dos Santos Magalhães,True,True,,,226597.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.5,6.0,Gabriel,6.0,5.0,False,,,60.0,226597.jpg,6.0,False,dos Santos Magalhães,19.2,False,,a,1.0,3.0,6.0,125645.0,125645.0,45277.0,45277.0,1.0,1.0,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.8,0.3,4.0,2.7,6.0,1.0,1.0,7.0,1.0,0.00,0.00,0.00,1.52,62.0,20.0,253.0,91.0,140.0,38.0,132.0,41.0,,,,,,,0.0,0.0,0.0,0.0,1.52,0.0,99.0,5.0,62.0,33.0,62.0,33.0,24.0,9.0,1.0,1.0,7.0,Arsenal,1.0,25-26,2025-08-19 17:40:08.025146
184,William Saliba,True,True,,,462424.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.5,9.0,William,9.0,6.0,False,,,60.0,462424.jpg,9.0,False,Saliba,15.6,False,,a,1.0,3.0,9.0,122751.0,122751.0,34773.0,34773.0,1.5,1.5,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,31.4,0.1,0.0,3.2,10.0,3.0,4.0,14.0,1.0,0.00,0.00,0.00,1.52,28.0,7.0,265.0,96.0,670.0,229.0,108.0,31.0,,,,,,,0.0,0.0,0.0,0.0,1.52,0.0,105.0,7.0,22.0,10.0,22.0,10.0,29.0,11.0,1.0,1.0,14.0,Arsenal,1.0,25-26,2025-08-19 17:40:08.025146
