id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,adjusted points per game,value,valuePoints metric,team_name,position
311,,,194799,0,0,0,0,0,2,0.7,,0,Jamal,0.0,False,,,4.5,194799.jpg,1.8,Lewis,0.3,False,,a,14,4,44,0,0,0,0,0.0,9.8,Lewis,1833,0,1,3,37,0,0,0,4,0,0,3,261,272.6,224.8,47.0,54.2,219,79,155,31,283,101,233,75,,,,,,,2.42919998488832,0.5398222188640711,1.14513585478186,Newcastle Utd,defender
312,,,223175,0,0,0,0,0,3,0.0,,0,Matthew,0.0,False,,,4.5,223175.jpg,2.0,Longstaff,0.2,False,,a,14,4,10,0,0,0,0,0.0,2.2,M.Longstaff,376,0,0,1,8,0,0,0,0,0,0,0,47,32.6,35.6,2.0,7.0,342,153,285,148,326,158,339,154,,,,,,,2.1014597149563845,0.4669910477680854,0.9906376098906724,Newcastle Utd,midfielder
465,,,57145,0,0,0,0,0,2,0.7,,0,Federico,0.0,False,,,4.5,57145.jpg,2.2,Fernández,0.2,False,,a,14,4,53,0,0,0,0,0.0,11.8,Fernández,2080,0,0,5,38,1,0,0,4,0,0,6,376,522.0,91.3,64.0,67.5,106,37,238,65,270,90,207,65,,,,,,,2.4477256522783675,0.5439390338396373,1.1538689381401992,Newcastle Utd,defender
145,,,243568,0,0,0,0,0,3,0.0,,0,Billy,0.0,False,,,4.5,243568.jpg,1.6,Gilmour,8.4,False,,a,15,45,8,0,0,0,0,0.0,1.8,Gilmour,259,0,0,1,2,0,0,0,0,0,0,0,38,36.0,50.9,8.0,9.5,340,151,277,146,318,155,334,150,,,,,,,1.8818278887353603,0.4181839752745245,0.8871021741004914,Norwich City,midfielder
313,,,18499,0,0,0,0,0,1,0.0,,0,Michael,0.0,False,,,4.0,18499.jpg,0.0,McGovern,0.7,False,,a,15,45,0,0,0,0,0,0.0,0.0,McGovern,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,363,36,338,11,331,7,363,36,,,,,,,,,,Norwich City,goalkeeper
314,,,20480,0,0,0,0,0,1,0.8,,0,Tim,0.0,False,,,4.5,20480.jpg,0.0,Krul,1.7,False,,a,15,45,0,0,0,0,0,0.0,0.0,Krul,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,384,47,362,25,356,21,384,47,,,,,,,,,,Norwich City,goalkeeper
315,,,57127,0,0,0,0,0,4,0.8,,0,Teemu,0.0,False,,,6.0,57127.jpg,0.0,Pukki,8.6,False,,a,15,45,0,0,0,0,0,0.0,0.0,Pukki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,59,482,59,481,59,483,59,,,,,1.0,,,,,Norwich City,forward
316,0.0,,71738,0,0,0,0,0,3,0.0,,0,Marco,0.0,False,Left the club by mutual consent on 30/6. - Unknown return date,2021-07-01T13:30:07.826050Z,5.0,71738.jpg,0.0,Stiepermann,0.0,False,,u,15,45,0,0,0,0,0,0.0,0.0,Stiepermann,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,440,173,434,173,430,173,440,173,,,,,,,,,,Norwich City,midfielder
317,,,76306,0,0,0,0,0,3,0.0,,0,Lukas,0.0,False,,,4.5,76306.jpg,0.0,Rupp,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Rupp,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,389,160,375,160,369,160,389,160,,,,,,,,,,Norwich City,midfielder
318,,,78607,0,0,0,0,0,3,0.4,,0,Kenny,0.0,False,,,5.0,78607.jpg,0.0,McLean,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,McLean,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,174,435,174,431,174,441,174,3.0,,,,,,,,,Norwich City,midfielder
319,,,83428,0,0,0,0,0,2,0.7,,0,Grant,0.0,False,,,4.5,83428.jpg,0.0,Hanley,0.3,False,,a,15,45,0,0,0,0,0,0.0,0.0,Hanley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,391,140,377,140,371,138,391,140,,,,,,,,,,Norwich City,defender
320,,,89470,0,0,0,0,0,3,0.4,,0,Onel,0.0,False,,,5.0,89470.jpg,0.0,Hernández,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Hernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,444,177,440,177,435,177,444,177,,,,,,,,,,Norwich City,midfielder
321,,,113564,0,0,0,0,0,2,0.7,,0,Sam,0.0,False,,,4.5,113564.jpg,0.0,Byram,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Byram,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395,144,382,144,376,142,395,144,,,,,,,,,,Norwich City,defender
322,,,167522,0,0,0,0,0,4,0.5,,0,Jordan,0.0,False,,,5.5,167522.jpg,0.0,Hugill,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Hugill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,468,54,467,54,466,54,468,54,,,,,2.0,,,,,Norwich City,forward
323,,,171270,0,0,0,0,0,3,0.8,,0,Kieran,0.0,False,,,5.5,171270.jpg,0.0,Dowell,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Dowell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,191,468,191,467,191,469,191,1.0,,1.0,,,,,,,Norwich City,midfielder
324,,,192303,0,0,0,0,0,2,0.7,,0,Christoph,0.0,False,,,4.5,192303.jpg,0.0,Zimmermann,0.2,False,,a,15,45,0,0,0,0,0,0.0,0.0,Zimmermann,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,407,151,395,151,391,150,407,151,,,,,,,,,,Norwich City,defender
325,75.0,,193111,0,0,0,0,0,3,0.6,,0,Todd,0.0,False,Knock - 75% chance of playing,2021-08-08T16:00:04.100803Z,5.5,193111.jpg,0.0,Cantwell,2.5,False,,d,15,45,0,0,0,0,0,0.0,0.0,Cantwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,194,471,194,470,194,472,194,,,,,,,,,,Norwich City,midfielder
326,,,232980,0,0,0,0,0,2,0.7,,0,Max,0.0,False,,,4.5,232980.jpg,0.0,Aarons,3.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,422,161,412,161,408,160,422,161,,,,,,,,,,Norwich City,defender
327,,,235546,0,0,0,0,0,2,0.7,,0,Jacob,0.0,False,,,4.5,235546.jpg,0.0,Sørensen,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Sørensen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,424,163,414,163,410,162,424,163,,,,,,,,,,Norwich City,defender
328,,,428626,0,0,0,0,0,3,0.4,,0,Przemyslaw,0.0,False,,,5.0,428626.jpg,0.0,Placheta,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Placheta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458,185,456,185,453,185,458,185,2.0,,,,,,,,,Norwich City,midfielder
329,,,432735,0,0,0,0,0,4,0.2,,0,Adam,0.0,False,,,5.0,432735.jpg,0.0,Idah,0.7,False,,a,15,45,0,0,0,0,0,0.0,0.0,Idah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,459,51,457,51,454,51,459,51,,,,,,,,,,Norwich City,forward
330,0.0,,439485,0,0,0,0,0,3,0.0,,0,Josh,0.0,False,Season long loan to Milton Keynes Dons,2021-07-02T08:46:00.301629Z,5.0,439485.jpg,0.0,Martin,0.0,False,,u,15,45,0,0,0,0,0,0.0,0.0,Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,187,459,187,457,187,461,187,,,,,,,,,,Norwich City,midfielder
331,,,466404,0,0,0,0,0,2,0.0,,0,Andrew,0.0,False,,,4.0,466404.jpg,0.0,Omobamidele,2.5,False,,a,15,45,0,0,0,0,0,0.0,0.0,Omobamidele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,380,133,357,133,351,131,380,133,,,,,,,,,,Norwich City,defender
448,,,107265,0,0,0,0,0,1,0.0,,0,Angus,0.0,False,,,4.0,107265.jpg,0.0,Gunn,1.5,False,,a,15,45,0,0,0,0,0,0.0,0.0,Gunn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,370,41,346,16,339,12,370,41,,,,,,,,,,Norwich City,goalkeeper
449,,,212723,0,0,0,0,0,3,0.8,,0,Milot,0.0,False,,,5.5,212723.jpg,0.0,Rashica,0.3,False,,a,15,45,0,0,0,0,0,0.0,0.0,Rashica,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,475,196,474,196,473,196,475,196,,,,,,,,,,Norwich City,midfielder
456,,,83312,0,0,0,0,0,2,0.7,,0,Ben,0.0,False,,,4.5,83312.jpg,0.0,Gibson,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,390,139,376,139,370,137,390,139,,,,,,,,,,Norwich City,defender
457,,,189627,0,0,0,0,0,2,0.7,,0,Dimitris,0.0,False,,,4.5,189627.jpg,0.0,Giannoulis,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Giannoulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,405,149,393,149,389,148,405,149,,,,,,,,,,Norwich City,defender
471,,,212325,0,0,0,0,0,3,0.4,,0,Pierre,0.0,False,,,5.0,212325.jpg,0.0,Lees-Melou,0.1,False,,a,15,45,0,0,0,0,0,0.0,0.0,Lees-Melou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,452,182,450,182,447,182,452,182,,,,,,,,,,Norwich City,midfielder
332,,,20467,0,0,0,0,0,3,2.1,,0,Theo,0.0,False,,,6.0,20467.jpg,3.5,Walcott,0.3,False,,a,16,20,76,0,0,0,0,0.0,12.7,Walcott,1629,3,4,5,28,0,0,0,0,0,0,2,185,269.8,248.0,366.0,88.0,221,94,140,89,93,55,153,87,,,,,,,3.2651224250802287,0.5441870708467048,1.332980648194226,Southampton,midfielder
333,,,40383,0,0,0,0,0,1,1.8,,0,Fraser,0.0,False,,,4.5,40383.jpg,3.8,Forster,1.0,False,,a,16,20,30,0,0,0,0,0.0,6.7,Forster,720,0,0,2,11,0,1,0,0,0,20,0,147,191.0,0.0,0.0,19.1,252,22,366,28,360,24,313,22,,,,,,,3.7474355179035497,0.8327634484230111,1.7665580445126146,Southampton,goalkeeper
334,,,58376,0,0,0,0,0,1,1.8,,0,Alex,0.0,False,,,4.5,58376.jpg,3.1,McCarthy,1.9,False,,a,16,20,94,0,0,0,0,0.0,20.9,McCarthy,2700,0,0,7,57,0,0,0,2,0,93,8,527,741.2,0.0,0.0,74.0,36,11,370,30,364,26,190,11,,,,,,,3.1373645959177345,0.6971921324261632,1.4789678538853483,Southampton,goalkeeper
335,,,78056,0,0,0,0,0,3,1.0,,0,Oriol,0.0,False,,,4.5,78056.jpg,2.5,Romeu Vidal,0.7,False,,a,16,20,52,0,0,0,0,0.0,11.6,Romeu,1762,1,1,6,25,0,0,0,6,0,0,4,264,349.2,229.1,98.0,67.6,189,78,154,98,233,122,206,97,,,,,,,2.3589926802975336,0.5242205956216741,1.1120398140052101,Southampton,midfielder
336,,,83283,0,0,0,0,0,3,2.1,,0,Nathan,0.0,False,,,6.0,83283.jpg,2.3,Redmond,0.2,False,,a,16,20,67,0,0,0,0,0.0,11.2,Redmond,1727,2,3,1,39,0,0,0,1,0,0,3,243,297.0,400.4,477.0,117.1,203,84,77,52,67,38,97,56,,,3.0,,,,2.8393003186886627,0.4732167197814438,1.159139501218148,Southampton,midfielder
338,,,88900,0,0,0,0,0,2,1.7,,0,Jack,0.0,False,,,4.5,88900.jpg,2.3,Stephens,0.2,False,,a,16,20,41,0,0,0,0,0.0,9.1,Stephens,1537,0,0,4,39,0,0,0,2,0,0,6,288,351.0,85.6,104.0,54.2,187,70,246,70,228,71,232,74,,,,,,,2.6829639731881025,0.5962142162640228,1.26476134608034,Southampton,defender
339,,,91047,0,0,0,0,0,3,2.1,,0,Stuart,0.0,False,,,6.0,91047.jpg,3.5,Armstrong,0.4,False,,a,16,20,115,0,0,0,0,0.0,19.2,Armstrong,2764,4,7,8,56,0,0,0,3,0,0,4,455,541.2,496.7,457.0,149.4,95,34,54,39,70,41,67,40,,,,,,,3.116198458305258,0.519366409717543,1.272182693349247,Southampton,midfielder
340,,,93100,0,0,0,0,0,2,2.2,,0,Jannik,0.0,False,,,5.0,93100.jpg,2.9,Vestergaard,1.1,False,,a,16,20,86,0,0,0,0,0.0,17.2,Vestergaard,2574,3,1,6,47,0,0,0,3,1,0,4,494,671.8,102.1,294.0,106.7,53,16,222,60,120,16,115,23,,,,,,,2.854908900061244,0.5709817800122489,1.276754074021219,Southampton,defender
341,50.0,,101178,0,0,0,0,0,3,1.1,,0,James,0.0,False,Knee injury - 50% chance of playing,2021-08-06T06:30:03.792978Z,6.5,101178.jpg,4.1,Ward-Prowse,5.2,False,,d,16,20,156,0,0,0,0,0.0,24.0,Ward-Prowse,3420,8,7,9,68,0,0,1,5,0,0,17,772,940.0,971.2,355.0,226.5,7,4,11,8,96,57,20,12,1.0,,1.0,,2.0,,3.6115840530132153,0.555628315848187,1.4165798124073001,Southampton,midfielder
342,,,158534,0,0,0,0,0,2,2.2,,0,Kyle,0.0,False,,,5.0,158534.jpg,3.1,Walker-Peters,1.0,False,,a,16,20,93,0,0,0,0,0.0,18.6,Walker-Peters,2646,0,3,9,41,0,0,0,4,0,0,7,498,497.6,262.2,316.0,107.5,122,45,135,28,107,13,114,22,,,,,,,2.997873823612574,0.5995747647225148,1.3406899315129859,Southampton,defender
343,,,171771,0,0,0,0,0,2,1.7,,0,Jan,0.0,False,,,4.5,171771.jpg,2.6,Bednarek,1.5,False,,a,16,20,94,0,0,0,0,0.0,20.9,Bednarek,3100,1,1,9,62,1,0,0,5,1,0,11,584,692.0,75.0,164.0,93.1,49,13,260,81,181,45,143,34,,,,,,,2.528265971255691,0.5618368825012647,1.1918360086120614,Southampton,defender
344,0.0,,200088,0,0,0,0,0,4,0.0,,0,Daniel,0.0,False,Joined Lincoln City on a season-long loan - Expected back 01 Jul,2021-07-14T19:01:37.238557Z,4.5,200088.jpg,1.0,N'Lundulu,0.2,False,,u,16,20,13,0,0,0,0,0.0,2.9,Nlundulu,102,0,0,0,1,0,0,0,0,0,0,0,32,3.2,12.2,16.0,3.1,359,44,311,41,311,43,351,42,,,,,,,1.0307692307692309,0.22905982905982908,0.48590927527690964,Southampton,forward
345,,,200439,0,0,0,0,0,4,2.2,,0,Che,0.0,False,,,7.0,200439.jpg,3.8,Adams,1.8,False,,a,16,20,137,0,0,0,0,0.0,19.6,Adams,2662,9,7,7,51,0,0,0,1,0,0,16,443,581.8,488.6,964.0,203.4,76,10,57,5,21,13,31,10,,,,,,,3.827663668992217,0.5468090955703168,1.4467208815072086,Southampton,forward
346,,,203389,0,0,0,0,0,3,1.4,,0,Nathan,0.0,False,,,5.0,203389.jpg,2.0,Tella,0.2,False,,a,16,20,36,0,0,0,0,0.0,7.2,Tella,735,1,2,2,11,0,0,0,2,0,0,2,76,94.6,86.0,203.0,38.2,313,137,245,140,157,88,275,124,,,,,,,2.236975515448877,0.4473951030897754,1.000405863309264,Southampton,midfielder
347,0.0,,214466,0,0,0,0,0,3,0.0,,0,William,0.0,False,Knee injury - Expected back 18 Jul,2021-06-22T11:30:10.599194Z,4.5,214466.jpg,1.7,Smallbone,0.0,False,,i,16,20,5,0,0,0,0,0.0,1.1,Smallbone,171,0,0,0,5,0,0,0,0,0,0,0,17,16.8,7.4,9.0,3.3,350,157,326,157,317,154,350,158,,,,,,,2.1101922128092205,0.46893160284649343,0.9947541488562973,Southampton,midfielder
348,,,220598,0,0,0,0,0,4,1.0,,0,Michael,0.0,False,,,4.5,220598.jpg,1.0,Obafemi,8.2,False,,a,16,20,4,0,0,0,0,0.0,0.9,Obafemi,57,0,0,0,2,0,0,0,0,0,0,0,12,5.6,10.8,4.0,2.0,357,42,315,42,323,44,356,44,,,,,,,1.075,0.23888888888888887,0.506759859850359,Southampton,forward
349,,,240143,0,0,0,0,0,3,1.0,,0,Ibrahima,0.0,False,,,4.5,240143.jpg,1.4,Diallo,0.1,False,,a,16,20,31,0,0,0,0,0.0,6.9,Diallo,1010,0,0,3,22,0,0,0,3,0,0,0,132,120.4,143.2,66.0,32.9,291,128,188,115,266,140,288,133,,,,,,,1.7214825353898655,0.38255167453108124,0.8115146496455898,Southampton,midfielder
350,,,431131,0,0,0,0,0,3,1.8,,0,Moussa,0.0,False,,,5.5,431131.jpg,1.7,Djenepo,0.1,False,,a,16,20,46,0,0,0,0,0.0,8.4,Djenepo,1229,1,2,3,27,0,0,0,5,0,0,0,140,178.0,97.7,170.0,44.1,263,116,228,135,176,96,259,121,,,,,,,1.7126176271738616,0.3113850231225203,0.7302626099134261,Southampton,midfielder
351,,,450527,0,0,0,0,0,2,1.7,,0,Mohammed,0.0,False,,,4.5,450527.jpg,1.2,Salisu,0.1,False,,a,16,20,14,0,0,0,0,0.0,3.1,Salisu,841,0,0,0,19,0,0,0,1,0,0,0,119,188.2,29.9,34.0,25.4,255,92,292,103,291,106,300,102,,,,,,,2.3664831369511687,0.5258851415447041,1.115570849134523,Southampton,defender
460,,,244560,0,0,0,0,0,2,2.2,,0,Romain,0.0,False,,,5.0,244560.jpg,0.0,Perraud,0.2,False,,a,16,20,0,0,0,0,0,0.0,0.0,Perraud,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,170,453,170,450,170,455,170,,,,,,,,,,Southampton,defender
491,,,441191,0,0,0,0,0,2,1.0,,0,Tino,0.0,False,,,4.0,441191.jpg,0.0,Livramento,1.6,False,,a,16,20,0,0,0,0,0,0.0,0.0,Livramento,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,378,132,355,132,349,130,378,132,,,,,,,,,,Southampton,defender
352,0.0,,15749,0,0,0,0,0,1,0.0,,0,Joe,0.0,False,Transferred to Celtic,2021-08-04T08:23:39.667120Z,4.5,15749.jpg,0.0,Hart,0.2,False,,u,17,6,0,0,0,0,0,0.0,0.0,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,382,45,359,22,353,18,382,45,,,,,,,,,,Tottenham,goalkeeper
353,,,37915,0,0,0,0,0,1,2.8,,0,Hugo,0.0,False,,,5.5,37915.jpg,3.9,Lloris,4.1,False,,a,17,6,149,0,0,0,0,0.0,27.1,Lloris,3420,0,0,12,45,0,0,0,0,0,114,13,702,868.0,0.0,0.0,86.7,10,4,461,52,459,50,160,5,,,,,,,3.7308863488633577,0.6783429725206105,1.5908552844380714,Tottenham,goalkeeper
354,,,45268,0,0,0,0,0,3,0.5,,0,Moussa,0.0,False,,,4.5,45268.jpg,1.8,Sissoko,1.4,False,,a,17,6,44,0,0,0,0,0.0,9.8,Sissoko,1576,0,0,5,22,0,0,0,3,0,0,2,214,182.2,94.5,69.0,34.6,259,114,234,136,263,138,284,131,,,,,,,2.010451910583747,0.44676709124083264,0.9477361194821453,Tottenham,midfielder
355,0.0,,55605,0,0,0,0,0,2,0.0,,0,Toby,0.0,False,Transferred to Al-Duhail SC,2021-07-27T14:30:07.238332Z,5.0,55605.jpg,3.5,Alderweireld,0.2,False,,u,17,6,88,0,0,0,0,0.0,17.6,Alderweireld,2240,1,0,10,25,1,0,0,2,0,0,4,469,559.8,106.5,178.0,84.6,86,31,219,57,172,43,166,40,,,,,,,2.9844212786986235,0.5968842557397247,1.3346737705333935,Tottenham,defender
356,0.0,,62974,0,0,0,0,0,3,0.0,,0,Erik,0.0,False,Transferred to Sevilla,2021-07-27T08:24:25.288357Z,6.0,62974.jpg,1.2,Lamela,0.0,False,,u,17,6,28,0,0,0,0,0.0,4.7,Lamela,700,1,1,1,17,0,0,0,4,1,0,0,96,115.2,137.1,236.0,48.4,295,131,191,118,141,82,246,117,3.0,,5.0,,,,1.5348605351083933,0.2558100891847322,0.6266041895584515,Tottenham,midfielder
357,,,78830,0,0,0,0,0,4,3.5,,0,Harry,0.0,False,,,12.5,78830.jpg,6.9,Kane,23.3,False,,a,17,6,242,0,0,0,0,0.0,19.4,Kane,3083,23,14,12,39,0,0,0,1,0,0,40,880,1318.2,659.1,1585.0,355.9,1,1,33,1,3,2,3,1,,,1.0,,1.0,,6.303369435185608,0.5042695548148487,1.7828621087775047,Tottenham,forward
358,,,80226,0,0,0,0,0,2,1.7,,0,Serge,0.0,False,,,5.0,80226.jpg,4.2,Aurier,0.6,False,,a,17,6,80,0,0,0,0,0.0,16.0,Aurier,1605,2,3,6,22,0,0,0,0,0,0,4,370,412.2,267.6,194.0,87.4,159,59,131,27,165,38,155,37,,,,,,,3.7864525192812457,0.7572905038562492,1.6933530453376398,Tottenham,defender
359,,,85971,0,0,0,0,0,3,2.8,,0,Heung-Min,0.0,False,,,10.0,85971.jpg,6.2,Son,18.5,False,,a,17,6,228,0,0,0,0,0.0,22.8,Son,3119,17,11,13,36,0,0,0,0,0,0,26,777,1052.2,1049.9,1046.0,315.2,5,3,8,5,16,6,5,4,1.0,,4.0,,2.0,,5.253611999404495,0.5253611999404495,1.6613379860909367,Tottenham,midfielder
360,,,87835,0,0,0,0,0,2,1.7,,0,Matt,0.0,False,,,5.0,87835.jpg,2.8,Doherty,1.1,False,,a,17,6,47,0,0,0,0,0.0,9.4,Doherty,1238,0,2,4,15,0,0,0,2,1,0,4,222,257.2,182.4,79.0,52.0,223,81,172,38,257,84,241,78,,,,,,,2.9544510910456743,0.5908902182091349,1.3212706951553097,Tottenham,defender
361,,,93264,0,0,0,0,0,2,1.2,,0,Eric,0.0,False,,,4.5,93264.jpg,2.8,Dier,1.3,False,,a,17,6,77,0,0,0,0,0.0,17.1,Dier,2520,0,0,8,34,0,0,0,3,0,0,2,463,577.0,82.2,114.0,77.4,80,28,250,74,218,67,182,54,,,3.0,,,,2.9308985514258965,0.6513107892057548,1.3816388271220537,Tottenham,defender
362,,,95715,0,0,0,0,0,3,1.7,,0,Lucas,0.0,False,,,6.5,95715.jpg,2.7,Rodrigues Moura da Silva,0.7,False,,a,17,6,80,0,0,0,0,0.0,12.3,Lucas Moura,1397,3,5,4,18,0,0,0,1,0,0,5,238,322.4,258.4,298.0,87.7,197,82,137,88,117,70,154,88,5.0,,,,,,2.5585551878313613,0.3936238750509787,1.0035479099504743,Tottenham,midfielder
363,,,108823,0,0,0,0,0,3,1.7,,0,Bamidele,0.0,False,,,6.5,108823.jpg,2.0,Alli,1.2,False,,a,17,6,30,0,0,0,0,0.0,4.6,Dele,613,0,2,3,9,0,0,0,0,0,0,0,101,103.4,132.1,165.0,39.9,305,135,199,123,180,98,270,123,,,,,4.0,,2.421288843448304,0.37250597591512374,0.94970762006057,Tottenham,midfielder
364,,,115556,0,0,0,0,0,2,1.2,,0,Ben,0.0,False,,,4.5,115556.jpg,2.6,Davies,0.3,False,,a,17,6,52,0,0,0,0,0.0,11.6,Davies,1340,0,2,4,16,0,0,0,1,0,0,1,253,232.8,136.8,65.0,43.4,234,87,192,45,269,89,260,86,,,,,,,,,,Tottenham,defender
365,,,132015,0,0,0,0,0,3,0.9,,0,Pierre-Emile,0.0,False,,,5.0,132015.jpg,2.8,Højbjerg,2.9,False,,a,17,6,107,0,0,0,0,0.0,21.4,Højbjerg,3420,2,4,12,45,0,0,0,9,0,0,6,578,728.8,308.7,146.0,118.4,38,14,110,72,198,107,95,55,,,,,,,2.555888041396704,0.5111776082793408,1.1430278806883654,Tottenham,midfielder
366,,,157668,0,0,0,0,0,3,0.5,,0,Harry,0.0,False,,,4.5,157668.jpg,1.3,Winks,1.2,False,,a,17,6,19,0,0,0,0,0.0,4.2,Winks,856,0,0,1,16,0,0,0,5,0,0,0,124,128.2,77.6,24.0,22.8,289,126,255,142,303,148,304,143,,,,,,,1.5991839680000146,0.35537421511111433,0.7538625520917474,Tottenham,midfielder
367,,,173904,0,0,0,0,0,2,1.2,,0,Davinson,0.0,False,,,4.5,173904.jpg,2.4,Sánchez,0.6,False,,a,17,6,43,0,0,0,0,0.0,9.6,Sánchez,1486,0,0,4,22,1,0,0,1,0,0,3,256,319.2,20.0,114.0,45.5,199,74,301,109,219,68,253,83,,,,,,,2.962611024998835,0.6583580055552967,1.396588230529803,Tottenham,defender
368,,,184349,0,0,0,0,0,2,1.2,,0,Ryan,0.0,False,,,4.5,184349.jpg,0.0,Sessegnon,0.2,False,,a,17,6,0,0,0,0,0,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,147,391,147,387,146,403,147,,,,,,,,,,Tottenham,defender
369,,,194252,0,0,0,0,0,3,1.6,,0,Steven,0.0,False,,,6.0,194252.jpg,2.6,Bergwijn,0.3,False,,a,17,6,55,0,0,0,0,0.0,9.2,Bergwijn,1202,1,4,5,15,0,0,0,3,0,0,2,129,161.4,190.9,180.0,52.8,274,120,167,104,171,92,237,112,6.0,,,,,,2.7528867674395983,0.458814461239933,1.123861316647806,Tottenham,midfielder
370,,,199249,0,0,0,0,0,2,1.7,,0,Sergio,0.0,False,,,5.0,199249.jpg,3.3,Reguilón,2.7,False,,a,17,6,89,0,0,0,0,0.0,17.8,Reguilón,2244,0,6,8,31,1,0,0,5,0,0,4,413,361.2,309.4,253.0,92.5,183,69,108,22,136,20,144,35,,,,,,,3.2499226881309564,0.6499845376261912,1.4534096104559335,Tottenham,defender
371,100.0,,199584,0,0,0,0,0,2,1.2,,0,Japhet,0.0,False,,2021-06-22T11:30:10.616221Z,4.5,199584.jpg,2.3,Tanganga,0.1,False,,a,17,6,14,0,0,0,0,0.0,3.1,Tanganga,487,0,0,2,8,0,0,0,2,0,0,0,81,68.8,29.5,40.0,13.8,325,119,296,106,288,104,325,117,,,,,,,2.270119330646675,0.5044709623659278,1.0701445152019535,Tottenham,defender
372,,,200826,0,0,0,0,0,3,1.6,,0,Giovani,0.0,False,,,6.0,200826.jpg,1.9,Lo Celso,0.2,False,,a,17,6,35,0,0,0,0,0.0,5.8,Lo Celso,939,1,1,5,10,0,0,0,5,0,0,0,149,169.2,222.8,155.0,54.3,268,118,156,99,190,102,231,109,4.0,,6.0,,,,2.045386817665615,0.34089780294426913,0.8350256716493083,Tottenham,midfielder
