,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,name,season
187,True,True,,,204813,0,0,0,0,0,0,2,1.0,,0,Joel,0.0,179,False,,,40,204813.jpg,0.0,False,Latibeaudiere,0.1,False,,a,7,9,0,0,0,0,0,0.0,0.0,Latibeaudiere,,107.0,2023-07-18,2000-01-06,False,p204813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,412,143,397,142,378,138,414,143,0.0,0.0,0.0,0.0,0.0,0.0,544,158,23,13,418,144,484,165,0.0,0.0,0.0,Coventry City,Joel Latibeaudiere,25-26
188,True,True,,,220583,0,0,0,0,0,0,2,1.0,,0,Luke,0.0,180,False,,,40,220583.jpg,0.0,False,Woolfenden,0.2,False,,a,7,9,0,0,0,0,0,0.0,0.0,Woolfenden,,241.0,2025-09-01,1998-10-21,False,p220583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,416,146,401,145,382,141,418,146,0.0,0.0,0.0,0.0,0.0,0.0,549,162,28,17,422,147,348,130,0.0,0.0,0.0,Coventry City,Luke Woolfenden,25-26
189,True,True,,,577411,0,0,0,0,0,0,2,1.0,,0,Miguel,0.0,181,False,,,40,577411.jpg,0.0,False,Brau,0.1,False,,a,7,9,0,0,0,0,0,0.0,0.0,Brau,,200.0,2025-07-01,2001-12-27,False,p577411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,443,165,429,165,411,162,445,165,0.0,0.0,0.0,0.0,0.0,0.0,580,185,59,40,448,165,500,170,0.0,0.0,0.0,Coventry City,Miguel Brau,25-26
190,True,True,,,539142,0,0,0,0,0,0,2,1.0,,0,Aurèle,0.0,182,False,,,40,539142.jpg,0.0,False,Amenda,0.8,False,,a,7,9,0,0,0,0,0,0.0,0.0,Amenda,,207.0,2026-07-16,2003-07-31,False,p539142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,442,164,427,163,408,159,444,164,0.0,0.0,0.0,0.0,0.0,0.0,575,180,54,35,447,164,217,82,0.0,0.0,0.0,Coventry City,Aurèle Amenda,25-26
191,True,True,75.0,,480457,0,0,0,0,0,0,3,1.1,,0,Jack,0.0,183,False,Shoulder injury - 75% chance of playing,2026-07-23T12:01:23.481435Z,50,480457.jpg,0.0,False,Rudoni,0.1,False,,d,7,9,0,0,0,0,0,0.0,0.0,Rudoni,,241.0,2024-06-20,2001-06-14,False,p480457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.0,,1.0,,,,[],,531,221,530,221,526,220,531,221,0.0,0.0,0.0,0.0,0.0,0.0,320,187,297,75,531,221,397,150,0.0,0.0,0.0,Coventry City,Jack Rudoni,25-26
192,True,True,,,168144,0,0,0,0,0,0,3,1.5,,0,Matt,0.0,184,False,,,50,168144.jpg,0.0,False,Grimes,0.2,False,,a,7,9,0,0,0,0,0,0.0,0.0,Grimes,,241.0,2025-01-31,1995-07-15,False,p168144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.0,,,,3.0,,[],,504,203,500,203,494,202,504,203,0.0,0.0,0.0,0.0,0.0,0.0,245,149,222,37,504,203,354,124,0.0,0.0,0.0,Coventry City,Matt Grimes,25-26
193,True,True,,,501459,0,0,0,0,0,0,3,1.5,,0,Tatsuhiro,0.0,185,False,,,50,501459.jpg,0.0,False,Sakamoto,0.1,False,,a,7,9,0,0,0,0,0,0.0,0.0,Sakamoto,,108.0,2023-07-10,1996-10-22,False,p501459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,539,226,538,226,535,225,539,226,0.0,0.0,0.0,0.0,0.0,0.0,343,199,320,87,539,226,399,152,0.0,0.0,0.0,Coventry City,Tatsuhiro Sakamoto,25-26
194,True,True,75.0,,241293,0,0,0,0,0,0,3,1.5,,0,Ephron,0.0,186,False,Hamstring injury - 75% chance of playing,2026-08-14T22:00:07.201509Z,55,241293.jpg,0.0,False,Mason-Clark,0.2,False,,d,7,9,0,0,0,0,0,0.0,0.0,Mason-Clark,,107.0,2024-02-01,1999-08-25,False,p241293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,563,241,563,241,562,241,563,241,0.0,0.0,0.0,0.0,0.0,0.0,148,92,406,143,563,241,375,136,0.0,0.0,0.0,Coventry City,Ephron Mason-Clark,25-26
195,True,True,,,439668,0,0,0,0,0,0,3,1.5,,0,Josh,0.0,187,False,,,50,439668.jpg,0.0,False,Eccles,0.0,False,,a,7,9,0,0,0,0,0,0.0,0.0,Eccles,,241.0,2018-07-01,2000-04-06,False,p439668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,521,214,518,214,515,213,521,214,0.0,0.0,0.0,0.0,0.0,0.0,299,178,276,66,521,214,539,223,0.0,0.0,0.0,Coventry City,Josh Eccles,25-26
196,True,True,,,226965,0,0,0,0,0,0,3,2.0,,0,Victor,0.0,188,False,,,55,226965.jpg,0.0,False,Torp,0.2,False,,a,7,9,0,0,0,0,0,0.0,0.0,Torp,,58.0,2024-01-11,1999-07-30,False,p226965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.0,,2.0,,2.0,,[],,562,240,562,240,561,240,562,240,0.0,0.0,0.0,0.0,0.0,0.0,145,90,403,141,562,240,362,128,0.0,0.0,0.0,Coventry City,Victor Torp,25-26
197,True,True,,,684268,0,0,0,0,0,0,3,1.0,,0,George,0.0,189,False,,,45,684268.jpg,0.0,False,Shepherd,0.3,False,,a,7,9,0,0,0,0,0,0.0,0.0,Shepherd,,,,,False,p684268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,499,200,493,200,486,199,499,200,0.0,0.0,0.0,0.0,0.0,0.0,521,260,199,25,499,200,316,107,0.0,0.0,0.0,Coventry City,George Shepherd,25-26
198,True,True,,,469272,0,0,0,0,0,0,3,2.0,,0,Loum,0.0,190,False,,,55,469272.jpg,0.0,False,Tchaouna,0.1,False,,a,7,9,0,0,0,0,0,0.0,0.0,Tchaouna,,73.0,2026-07-11,2003-09-08,False,p469272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,38,18,69,0,0.00,0.00,0.00,0.00,,,,,,,[],,570,247,570,247,569,247,570,247,0.0,0.0,0.0,0.0,0.0,0.0,179,109,437,160,570,247,407,158,0.0,0.0,0.0,Coventry City,Loum Tchaouna,25-26
199,True,True,,,492498,0,0,0,0,0,0,3,1.0,,0,Raphael,0.0,191,False,,,45,492498.jpg,0.0,False,Borges Rodrigues,0.2,False,,a,7,9,0,0,0,0,0,0.0,0.0,Borges Rodrigues,,13.0,2024-07-01,2003-09-11,False,p492498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,475,194,469,196,456,190,477,195,0.0,0.0,0.0,0.0,0.0,0.0,476,248,154,13,480,197,363,129,0.0,0.0,0.0,Coventry City,Raphael Borges Rodrigues,25-26
200,True,True,,,629397,0,0,0,0,0,0,3,1.0,,0,Kaine,0.0,192,False,,,45,629397.jpg,0.0,False,Andrews,0.7,False,,a,7,9,0,0,0,0,0,0.0,0.0,Andrews,,244.0,2023-08-11,2006-08-06,False,p629397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,497,198,492,199,483,196,497,198,0.0,0.0,0.0,0.0,0.0,0.0,517,257,195,22,498,199,228,76,0.0,0.0,0.0,Coventry City,Kaine Andrews,25-26
201,True,True,0.0,,176412,0,0,0,0,0,0,4,0.0,,0,Haji,0.0,193,False,Thigh injury - Unknown return date,2026-08-14T22:00:07.214508Z,55,176412.jpg,0.0,False,Wright,0.9,False,,i,7,9,0,0,0,0,0,0.0,0.0,Wright,,229.0,2023-08-04,1998-03-27,False,p176412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,1.0,,[],,560,65,560,65,559,65,560,65,0.0,0.0,0.0,0.0,0.0,0.0,124,33,382,29,560,65,201,33,0.0,0.0,0.0,Coventry City,Haji Wright,25-26
202,True,True,,,230730,0,0,0,0,0,0,4,1.4,,0,Brandon,0.0,194,False,,,50,230730.jpg,0.0,False,Thomas-Asante,0.8,False,,a,7,9,0,0,0,0,0,0.0,0.0,Thomas-Asante,,81.0,2024-08-01,1998-12-29,False,p230730,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,4.0,,[],,515,58,511,58,508,58,515,58,0.0,0.0,0.0,0.0,0.0,0.0,282,51,259,16,515,58,207,34,0.0,0.0,0.0,Coventry City,Brandon Thomas-Asante,25-26
203,True,True,,,218997,0,0,0,0,0,0,4,1.4,,0,Ellis,0.0,195,False,,,50,218997.jpg,0.0,False,Simms,0.8,False,,a,7,9,0,0,0,0,0,0.0,0.0,Simms,,241.0,2023-07-07,2001-01-05,False,p218997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,511,56,507,56,504,56,511,56,0.0,0.0,0.0,0.0,0.0,0.0,271,49,248,14,511,56,212,36,0.0,0.0,0.0,Coventry City,Ellis Simms,25-26
204,True,False,0.0,,551262,0,0,0,0,0,0,4,0.0,,0,Jahnoah,0.0,196,False,Has joined Shabab Al-Ahli Dubai permanently,2026-08-17T13:53:55.791223Z,50,551262.jpg,0.0,False,Markelo,0.1,False,,u,7,9,0,0,0,0,0,0.0,0.0,Markelo,,203.0,2026-01-27,2003-01-04,False,p551262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,546,62,546,62,544,62,546,62,0.0,0.0,0.0,0.0,0.0,0.0,368,57,345,22,546,62,461,65,0.0,0.0,0.0,Coventry City,Jahnoah Markelo,25-26
205,True,False,0.0,,549653,0,0,0,0,0,0,4,0.0,,0,Norman,0.0,197,False,Has joined KVC Westerlo on loan for the rest of the season,2026-07-28T12:58:50.001768Z,45,549653.jpg,0.0,False,Bassette,0.2,False,,u,7,9,0,0,0,0,0,0.0,0.0,Bassette,,,,,False,p549653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,483,49,479,49,469,49,485,50,0.0,0.0,0.0,0.0,0.0,0.0,491,63,169,5,488,51,378,60,0.0,0.0,0.0,Coventry City,Norman Bassette,25-26
206,True,True,,,661888,0,0,0,0,0,0,3,1.5,,0,Caleb,0.0,575,False,,,50,661888.jpg,0.0,False,Yirenkyi,0.2,False,,a,7,9,0,0,0,0,0,0.0,0.0,Yirenkyi,,81.0,2026-08-07,2006-01-15,False,p661888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,556,237,556,237,554,237,556,237,0.0,0.0,0.0,0.0,0.0,0.0,389,233,366,121,556,237,385,143,0.0,0.0,0.0,Coventry City,Caleb Yirenkyi,25-26
207,True,True,,,196100,0,0,0,0,0,0,3,2.0,,0,Gustavo,0.0,584,False,,,55,196100.jpg,0.0,False,Hamer,0.1,False,,a,7,9,0,0,0,0,0,0.0,0.0,Hamer,,152.0,2026-08-11,1997-06-24,False,p196100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,561,239,561,239,560,239,561,239,0.0,0.0,0.0,0.0,0.0,0.0,128,80,386,131,561,239,449,182,0.0,0.0,0.0,Coventry City,Gustavo Hamer,25-26
208,True,True,,,485337,0,0,0,0,0,0,3,2.0,,0,Evann,0.0,42,False,,,55,485337.jpg,2.1,False,Guessand,0.0,False,,a,8,31,44,0,0,0,0,0.0,8.0,Guessand,,54.0,2026-08-12,2001-07-01,False,p485337,909,1,3,2,15,0,0,0,0,0,0,0,143,159.4,76.6,187.0,42.0,16,43,24,83,9,1.56,0.85,2.41,14.48,,,,,,,[],,269,124,261,144,164,87,265,127,0.15,0.0,0.08,0.23,1.43,1.49,186,114,444,165,278,119,518,216,0.89,0.2,8.22,Crystal Palace,Evann Guessand,25-26
209,True,True,,,172649,0,0,0,0,0,0,1,2.6,,0,Dean,0.0,198,False,,,50,172649.jpg,3.5,False,Henderson,3.2,False,,a,8,31,131,0,0,0,0,0.0,26.2,Henderson,Dean Henderson,241.0,2023-08-31,1997-03-12,False,p172649,3330,0,0,11,51,0,1,0,5,0,106,7,538,837.8,10.0,0.0,84.7,55,298,1,0,37,0.00,0.11,0.11,51.40,,,,,,,[],,22,6,343,12,496,55,160,7,0.0,2.86,0.0,0.0,1.39,1.38,248,10,225,52,100,10,94,17,1.0,0.3,0.0,Crystal Palace,Dean Henderson,25-26
210,True,True,,,121709,0,0,0,0,0,0,1,1.9,,0,Walter,0.0,199,False,,,45,121709.jpg,7.0,False,Benítez,0.1,False,,a,8,31,7,0,0,0,0,0.0,1.6,Benitez,,10.0,2025-07-01,1993-01-19,False,p121709,90,0,0,1,0,0,0,0,0,0,3,0,29,22.8,0.0,0.0,2.3,1,9,0,0,1,0.00,0.00,0.00,1.12,,,,,,,[],,355,29,446,41,429,32,370,29,0.0,3.0,0.0,0.0,1.12,0.0,407,28,85,28,1,1,416,45,1.0,1.0,0.0,Crystal Palace,Walter Benítez,25-26
211,True,True,,,247348,0,0,0,0,0,0,2,2.5,,0,Daniel,0.0,201,False,,,55,247348.jpg,4.7,False,Muñoz Mejía,11.1,False,,a,8,31,136,0,0,0,0,0.0,24.7,Muñoz,,48.0,2024-01-30,1996-05-26,False,p247348,2400,4,4,10,33,0,0,0,7,0,0,9,469,595.0,396.6,404.0,139.5,124,97,72,196,29,2.45,3.94,6.39,34.28,,,,,,,[],,79,33,79,19,63,5,62,10,0.09,0.0,0.15,0.24,1.29,1.24,152,18,410,168,17,5,41,15,1.09,0.38,7.35,Crystal Palace,Daniel Muñoz Mejía,25-26
212,True,True,,,427623,0,0,0,0,0,0,2,2.2,,0,Chris,0.0,202,False,,,50,427623.jpg,3.9,False,Richards,0.8,False,,a,8,31,128,0,0,0,0,0.0,25.6,Richards,,229.0,2022-07-27,2000-03-28,False,p427623,2825,1,0,11,42,0,0,0,4,0,0,5,453,727.2,159.6,185.0,107.6,257,65,54,311,31,2.42,1.56,3.98,41.19,,,,,,,[],,40,16,196,51,167,47,109,31,0.08,0.0,0.05,0.13,1.31,1.34,293,53,270,135,65,25,209,77,0.99,0.35,9.91,Crystal Palace,Chris Richards,25-26
213,True,True,,,651426,0,0,0,0,0,0,2,2.2,,0,Jaydee,0.0,203,False,,,50,651426.jpg,3.6,False,Canvot,0.5,False,,a,8,31,72,0,0,0,0,0.0,14.4,Canvot,,73.0,2025-09-01,2006-07-29,False,p651426,1331,0,0,5,23,0,0,0,3,0,0,9,216,362.4,63.8,56.0,48.1,129,54,40,169,14,1.48,0.33,1.81,23.84,,,,,,,[],,168,70,271,90,272,87,248,80,0.1,0.0,0.02,0.12,1.61,1.56,386,78,363,160,90,37,250,93,0.95,0.34,11.43,Crystal Palace,Jaydee Canvot,25-26
214,True,True,,,244723,0,0,0,0,0,0,2,1.7,,0,Tyrick,0.0,204,False,,,45,244723.jpg,3.6,False,Mitchell,6.8,False,,a,8,31,135,0,0,0,0,0.0,30.0,Mitchell,,241.0,2019-12-15,1999-09-01,False,p244723,3253,1,3,12,47,0,0,0,6,0,0,8,498,649.0,467.3,241.0,136.0,145,187,100,245,36,1.59,2.53,4.12,49.78,,,,,,,[],,64,28,56,9,124,24,70,14,0.04,0.0,0.07,0.11,1.38,1.3,449,115,127,86,85,33,60,24,1.0,0.33,6.78,Crystal Palace,Tyrick Mitchell,25-26
215,True,True,,,218364,0,0,0,0,0,0,2,1.7,,0,Borna,0.0,205,False,,,45,218364.jpg,0.9,False,Sosa,0.0,False,,a,8,31,6,0,0,0,0,0.0,1.3,Sosa,,97.0,2025-07-11,1998-01-21,False,p218364,99,0,0,0,2,0,0,0,1,0,0,0,9,12.6,24.1,8.0,4.5,6,3,3,9,0,0.04,0.07,0.11,0.90,,,,,,,[],,367,128,317,110,330,119,362,124,0.04,0.0,0.06,0.1,0.82,1.82,429,99,107,70,390,129,520,174,0.0,0.0,8.18,Crystal Palace,Borna Sosa,25-26
216,True,True,,,515621,0,0,0,0,0,0,2,1.7,,0,Chadi,0.0,206,False,,,45,515621.jpg,2.2,False,Riad Dnanou,0.1,False,,a,8,31,20,0,0,0,0,0.0,4.4,Chadi Riad,,145.0,2024-07-02,2003-06-17,False,p515621,550,0,1,1,8,0,0,0,2,0,0,0,84,117.8,23.9,41.0,18.3,37,32,8,45,6,0.33,0.13,0.46,9.09,,,,,,,[],,296,106,318,111,283,93,312,107,0.05,0.0,0.02,0.07,1.49,1.31,485,132,163,103,264,102,456,157,0.98,0.16,7.36,Crystal Palace,Chadi Riad Dnanou,25-26
217,True,True,,,242313,0,0,0,0,0,0,2,1.7,,0,Oscar,0.0,207,False,,,45,242313.jpg,0.0,False,Mingueza,0.1,False,,a,8,31,0,0,0,0,0,0.0,0.0,Mingueza,,200.0,2026-07-09,1999-05-13,False,p242313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,464,175,456,175,441,174,466,175,0.0,0.0,0.0,0.0,0.0,0.0,444,111,122,82,469,175,445,152,0.0,0.0,0.0,Crystal Palace,Oscar Mingueza,25-26
218,True,True,,,232185,0,0,0,0,0,0,3,2.3,,0,Ismaïla,0.0,208,False,,,65,232185.jpg,4.2,False,Sarr,6.7,False,,a,8,31,117,0,0,0,0,0.0,18.0,Sarr,Ismaïla Sarr,189.0,2024-08-01,1998-02-25,False,p232185,2173,9,2,9,29,0,0,0,2,0,0,9,359,479.8,269.4,601.0,135.1,40,79,18,137,24,10.93,1.17,12.09,31.25,,,,,2.0,,[],,121,43,134,91,32,18,71,44,0.45,0.0,0.05,0.5,1.29,1.2,40,27,545,229,43,19,61,21,0.99,0.37,5.67,Crystal Palace,Ismaïla Sarr,25-26
219,True,True,100.0,,496221,0,0,0,0,0,0,3,2.0,,0,Adam,0.0,210,False,,2026-07-23T12:01:23.498963Z,55,496221.jpg,3.3,False,Wharton,0.6,False,,a,8,31,112,0,0,0,0,0.0,20.4,Wharton,,241.0,2024-02-01,2004-02-06,False,p496221,2552,1,6,8,43,0,0,0,4,1,0,8,511,494.4,720.0,180.0,139.6,70,163,70,303,29,1.52,7.47,8.98,39.08,1.0,,,,,,[],,115,39,21,20,174,93,61,40,0.05,0.0,0.26,0.31,1.38,1.52,191,117,449,168,132,54,244,80,1.02,0.28,10.69,Crystal Palace,Adam Wharton,25-26
220,True,True,,,488024,0,0,0,0,0,0,3,2.0,,0,Yéremy,0.0,211,False,,,55,488024.jpg,2.3,False,Pino Santos,0.2,False,,a,8,31,77,0,0,0,0,0.0,14.0,Yeremy,,200.0,2025-08-29,2002-10-20,False,p488024,2074,2,2,7,28,0,0,0,4,0,0,3,331,325.8,718.4,371.0,141.4,30,101,36,167,26,4.53,6.12,10.65,30.01,2.0,,1.0,,,,[],,189,80,22,21,71,43,57,36,0.2,0.0,0.27,0.47,1.3,1.22,189,116,447,167,259,107,350,122,1.13,0.3,7.25,Crystal Palace,Yéremy Pino Santos,25-26
221,True,True,,,108413,0,0,0,0,0,0,3,1.0,,0,Will,0.0,212,False,,,45,108413.jpg,1.5,False,Hughes,10.9,False,,a,8,31,45,0,0,0,0,0.0,10.0,Hughes,,241.0,2021-08-28,1995-04-17,False,p108413,1560,0,1,5,18,0,0,0,7,0,0,0,217,198.0,322.9,90.0,60.9,54,66,28,148,19,1.11,1.94,3.05,25.35,3.0,,,,,,[],,253,115,110,79,243,131,220,111,0.06,0.0,0.11,0.17,1.46,1.04,403,237,81,2,328,145,42,14,1.1,0.29,8.54,Crystal Palace,Will Hughes,25-26
222,True,True,,,152551,0,0,0,0,0,0,3,1.5,,0,Jefferson,0.0,213,False,,,50,152551.jpg,2.2,False,Lerma Solís,0.1,False,,a,8,31,69,0,0,0,0,0.0,13.8,Lerma,,48.0,2023-07-01,1994-10-25,False,p152551,1722,0,5,7,25,2,0,0,7,0,0,3,296,287.6,207.2,233.0,72.5,90,102,28,220,18,1.84,1.48,3.32,25.11,,,,,,,[],,209,93,161,107,129,74,193,98,0.1,0.0,0.08,0.18,1.31,1.31,240,144,217,32,265,110,415,162,0.94,0.37,11.5,Crystal Palace,Jefferson Lerma Solís,25-26
223,True,True,,,209400,0,0,0,0,0,0,3,1.5,,0,Daichi,0.0,214,False,,,50,209400.jpg,2.4,False,Kamada,0.3,False,,a,8,31,67,0,0,0,0,0.0,13.4,Kamada,,108.0,2024-07-01,1996-08-05,False,p209400,1899,0,2,6,28,0,0,0,3,0,0,0,331,239.2,350.1,155.0,74.5,38,108,62,208,22,1.64,3.24,4.88,26.04,4.0,,,,,,[],,228,100,100,73,192,106,183,91,0.08,0.0,0.15,0.23,1.23,1.33,262,160,239,48,245,98,327,114,1.04,0.28,9.86,Crystal Palace,Daichi Kamada,25-26
224,True,True,,,489706,0,0,0,0,0,0,3,1.5,,0,Justin,0.0,215,False,,,50,489706.jpg,1.7,False,Devenny,0.0,False,,a,8,31,36,0,0,0,0,0.0,7.2,Devenny,,242.0,2024-03-13,2003-10-11,False,p489706,785,1,0,1,15,0,0,0,0,0,0,0,108,115.0,101.8,168.0,38.4,13,34,25,72,7,2.38,0.39,2.77,14.71,,,2.0,,3.0,,[],,297,136,238,139,179,97,271,132,0.27,0.0,0.04,0.31,1.69,1.72,328,190,305,78,315,138,565,243,0.8,0.11,8.25,Crystal Palace,Justin Devenny,25-26
225,True,True,,,606921,0,0,0,0,0,0,3,1.5,,0,Romain,0.0,216,False,,,50,606921.jpg,1.0,False,Esse,0.0,False,,a,8,31,4,0,0,0,0,0.0,0.8,Esse,,241.0,2025-01-18,2005-05-13,False,p606921,40,0,0,0,0,0,0,0,0,0,0,0,12,6.8,2.7,6.0,1.5,0,2,3,5,0,0.00,0.04,0.04,1.74,,,,,,,[],,373,172,361,179,337,171,379,178,0.0,0.0,0.09,0.09,3.92,0.0,377,225,354,113,384,180,504,210,0.0,0.0,11.25,Crystal Palace,Romain Esse,25-26
226,True,True,,,536694,0,0,0,0,0,0,3,1.5,,0,Matheus,0.0,217,False,,,50,536694.jpg,0.0,False,França de Oliveira,0.0,False,,a,8,31,0,0,0,0,0,0.0,0.0,M.França,Matheus França,30.0,2023-08-05,2004-04-01,False,p536694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,544,229,544,229,541,228,544,229,0.0,0.0,0.0,0.0,0.0,0.0,360,212,337,100,544,229,508,212,0.0,0.0,0.0,Crystal Palace,Matheus França de Oliveira,25-26
227,True,True,,,438464,0,0,0,0,0,0,3,1.5,,0,Cheick,0.0,218,False,,,50,438464.jpg,0.0,False,Doucouré,0.1,False,,a,8,31,0,0,0,0,0,0.0,0.0,Doucouré,,132.0,2022-07-11,2000-01-08,False,p438464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,520,213,517,213,514,212,520,213,0.0,0.0,0.0,0.0,0.0,0.0,298,177,275,65,520,213,473,193,0.0,0.0,0.0,Crystal Palace,Cheick Doucouré,25-26
228,True,True,,,450542,0,0,0,0,0,0,3,1.5,,0,Jesurun,0.0,219,False,,,50,450542.jpg,0.0,False,Rak-Sakyi,0.0,False,,a,8,31,0,0,0,0,0,0.0,0.0,J.Rak-Sakyi,,81.0,2021-04-09,2002-10-05,False,p450542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,523,216,521,216,518,215,523,216,0.0,0.0,0.0,0.0,0.0,0.0,306,181,283,69,523,216,576,251,0.0,0.0,0.0,Crystal Palace,Jesurun Rak-Sakyi,25-26
229,True,False,0.0,,590014,0,0,0,0,0,0,2,0.0,,0,Rio,0.0,220,False,Has joined Bristol City on loan for the rest of the season,2026-08-12T14:08:46.501813Z,45,590014.jpg,2.0,False,Cardines,0.0,False,,u,8,31,2,0,0,0,0,0.0,0.4,Cardines,,217.0,2025-07-24,2006-07-01,False,p590014,90,0,0,0,2,0,0,0,0,0,0,0,21,15.2,30.0,4.0,4.9,2,4,1,7,1,0.02,0.16,0.18,2.53,,,,,,,[],,361,126,312,108,340,123,358,122,0.02,0.0,0.16,0.18,2.53,2.0,507,141,185,112,284,109,569,190,1.0,0.0,7.0,Crystal Palace,Rio Cardines,25-26
